frag_id,charge,spin_multiplicity,fragment
frag3410,0,1,[H]/[C-]=C(/[H])O/C([H])=[O+]\O[H]
frag3411,0,2,[H]c1o[c-]([H])c1[H]
frag3412,0,1,[H][O+]([H])OC([H])([H])[O-]
frag3413,0,2,[H]C(=[C-2])OC([H])([H])O[O+]([H])[H]
frag3414,0,2,[H]C1=C([H])[C@]([H])([O-])O1
frag3415,0,2,[H]C1=C([H])[C@@]([H])([O-])O1
frag3416,0,1,[H]/[C-]=C(\[H])OC([H])([H])[O+]=O
frag3417,0,1,[H]/[C-]=C(/[H])OC([H])([H])[O+]=O
frag3418,0,2,[H]O/C([H])=[O+]/C([H])=C([H])[H]
frag3419,0,2,[H]O/C([H])=[O+]\C([H])=C([H])[H]
frag3420,0,1,[H]/[C-]=[O+]/C(=[O+]/O[H])[C-]([H])[H]
frag3421,0,1,[H]/[C-]=[O+]\C(=[O+]\O[H])[C-]([H])[H]
frag3422,0,1,[H]/[C-]=[O+]/C(=[O+]\O[H])[C-]([H])[H]
frag3423,0,1,[H]/[C-]=[O+]\C(=[O+]/O[H])[C-]([H])[H]
frag3424,0,1,[H]O/[O+]=[C-]/OC([H])=C([H])[H]
frag3425,0,1,[H]O/[O+]=[C-]\OC([H])=C([H])[H]
frag3426,0,1,[H]/[C-]=[O+]/[C@@]([H])([O+]=O)[C-]([H])[H]
frag3427,0,1,[H]/[C-]=[O+]/[C@]([H])([O+]=O)[C-]([H])[H]
frag3428,0,1,[H]/[C-]=[O+]\[C@@]([H])([O+]=O)[C-]([H])[H]
frag3429,0,1,[H]/[C-]=[O+]\[C@]([H])([O+]=O)[C-]([H])[H]
frag3430,0,1,[H]C([H])=C([H])/[O+]=C(\[H])O[O-]
frag3431,0,1,[H]C([H])=C([H])/[O+]=C(/[H])O[O-]
frag3432,0,1,[H]C#CC([H])([H])OO[H]
frag3433,0,2,[H]C[O+]([H])[H]
frag3434,0,2,[H]C([H])=C=C([H])[O+]([H])[H]
frag3435,0,1,[H]O[O+](O[H])[C-]([H])[H]
frag3436,0,1,[H]OOO[H]
frag3437,0,2,[H]C[O+]([H])[O+](O[H])[C+]([H])[H]
frag3438,0,2,[H]C[O+]([H])[O+](O[H])C([H])([H])[C-3]
frag3439,0,2,[H]/[C-]=C(\[H])[O+]([H])[O+]([O-])[C-]([H])[H]
frag3440,0,2,[H]/[C-]=C(/[H])[O+]([H])[O+]([O-])[C-]([H])[H]
frag3441,0,1,[H]/[C-]=C([H])/C([H])=[O+]/O[H]
frag3442,0,1,[H]/[C-]=C([H])\C([H])=[O+]\O[H]
frag3443,0,1,[H]/[C-]=C([H])/C([H])=[O+]\O[H]
frag3444,0,1,[H]/[C-]=C([H])\C([H])=[O+]/O[H]
frag3445,0,1,[H]/[C-]=C(\[H])[O+]([H])[H]
frag3446,0,1,[H]/[C-]=C(/[H])[O+]([H])[H]
frag3447,0,2,[H]/[C-]=C(\[H])[C-]([H])[O+]([H])[H]
frag3448,0,2,[H]/[C-]=C(/[H])[C-]([H])[O+]([H])[H]
frag3449,0,2,[H]C(=O)/C([H])=C(\[H])[O+]([H])[H]
frag3450,0,2,[H]C(=O)/C([H])=C(/[H])[O+]([H])[H]
frag3451,0,1,[H]O[O+]([H])O[C-]([H])[H]
frag3452,0,1,[H]O[O+]([H])[O-]
frag3453,0,2,[H]C[O+]([H])[O+]([H])[O+]=C([H])[H]
frag3454,0,2,[H]C[O+]([H])[O+]([H])OC([H])([H])[C-3]
frag3455,0,2,[H]C[O+]([H])[O+]([H])[O-]
frag3456,0,1,[H]/[C-]=C(\[H])[O+]([H])[O+]([H])[O-]
frag3457,0,1,[H]/[C-]=C(/[H])[O+]([H])[O+]([H])[O-]
frag3458,0,2,[H]/[C-]=C(\[H])[C-]([H])[O+]([H])[O+]([H])[O-]
frag3459,0,2,[H]/[C-]=C(/[H])[C-]([H])[O+]([H])[O+]([H])[O-]
frag3460,0,1,[H]/C(=C(/[H])[O+]([H])[H])[C-]([H])[H]
frag3461,0,1,[H]/C(=C(\[H])[O+]([H])[H])[C-]([H])[H]
frag3462,0,1,[H]/[C-]=C1/[O+](O[H])C1([H])[H]
frag3463,0,1,[H]/[C-]=C1\[O+](O[H])C1([H])[H]
frag3464,0,1,[H]C[C@]1([H])[O+]([O-])C1([H])[H]
frag3465,0,1,[H]C[C@@]1([H])[O+]([O-])C1([H])[H]
frag3466,0,2,[H]O/C([H])=C(\[H])[O+]=C([H])[H]
frag3467,0,2,[H]O/C([H])=C(/[H])[O+]=C([H])[H]
frag3468,0,2,[H]O/C([H])=C(\[H])[O+]([O-])[C-]([H])[H]
frag3469,0,2,[H]O/C([H])=C(/[H])[O+]([O-])[C-]([H])[H]
frag3470,0,1,[H]/[C-]=C1/[O+]([H])OC1([H])[H]
frag3471,0,1,[H]/[C-]=C1\[O+]([H])OC1([H])[H]
frag3472,0,2,[H]C[C@@]([H])([C+]([H])[H])[O+]([H])[O-]
frag3473,0,2,[H]C[C@]([H])([C+]([H])[H])[O+]([H])[O-]
frag3474,0,1,[H]O/C([H])=C(\[H])[O+]([H])[O-]
frag3475,0,1,[H]O/C([H])=C(/[H])[O+]([H])[O-]
frag3476,0,1,[H]O/C([H])=C(\[H])O[H]
frag3477,0,1,[H]O/C([H])=C(/[H])O[H]
frag3478,0,1,[H]OC([H])=[C-2]
frag3479,0,2,[H]O/C([H])=[C-]/C([H])([H])[H]
frag3480,0,2,[H]O/C([H])=[C-]\C([H])([H])[H]
frag3481,0,1,[H]/[C-]=C(\[H])[C@@]1([H])O[O+]1[H]
frag3482,0,1,[H]/[C-]=C(\[H])[C@]1([H])O[O+]1[H]
frag3483,0,1,[H]/[C-]=C(/[H])[C@@]1([H])O[O+]1[H]
frag3484,0,1,[H]/[C-]=C(/[H])[C@]1([H])O[O+]1[H]
frag3485,0,2,[H]O/C([H])=[C-]/C([H])([H])[O+]([H])[O-]
frag3486,0,2,[H]O/C([H])=[C-]\C([H])([H])[O+]([H])[O-]
frag3487,0,2,[H]O/C([H])=C(\[H])[C@@]([H])([O-])O[H]
frag3488,0,2,[H]O/C([H])=C(\[H])[C@]([H])([O-])O[H]
frag3489,0,2,[H]O/C([H])=C(/[H])[C@@]([H])([O-])O[H]
frag3490,0,2,[H]O/C([H])=C(/[H])[C@]([H])([O-])O[H]
frag3491,0,1,[H]O/C([H])=C(\[H])C([H])([H])[H]
frag3492,0,1,[H]O/C([H])=C(/[H])C([H])([H])[H]
frag3493,0,2,[H]C#CC([H])([H])[O+]([H])O[H]
frag3494,0,1,[H]OC([H])=C=C([H])[H]
frag3495,0,1,[H]OOC([H])=C=C([H])O[H]
frag3496,0,2,[H]C#CC([H])([H])O[O+]([H])[H]
frag3497,0,1,[H]O/C([H])=[C-]/C([H])([H])[O+]=O
frag3498,0,1,[H]O/C([H])=[C-]\C([H])([H])[O+]=O
frag3499,0,2,[H]/[C-]=C(\[H])[C+]([H])[O+]([H])O[H]
frag3500,0,2,[H]/[C-]=C(/[H])[C+]([H])[O+]([H])O[H]
frag3501,0,1,[H]/[C-]=C([H])/C([H])=[O+]/[H]
frag3502,0,1,[H]/[C-]=C([H])/C([H])=[O+]\[H]
frag3503,0,1,[H]/[C-]=C([H])\C([H])=[O+]\[H]
frag3504,0,1,[H]/[C-]=C([H])\C([H])=[O+]/[H]
frag3505,0,2,[H]O/C([H])=C([H])/C([H])=[O+]/[H]
frag3506,0,2,[H]O/C([H])=C([H])/C([H])=[O+]\[H]
frag3507,0,2,[H]O/C([H])=C([H])\C([H])=[O+]\[H]
frag3508,0,2,[H]O/C([H])=C([H])\C([H])=[O+]/[H]
frag3509,0,1,[H]OO/[C-]=C([H])/C([H])=[O+]/[H]
frag3510,0,1,[H]OO/[C-]=C([H])/C([H])=[O+]\[H]
frag3511,0,1,[H]OO/[C-]=C([H])\C([H])=[O+]\[H]
frag3512,0,1,[H]OO/[C-]=C([H])\C([H])=[O+]/[H]
frag3513,0,2,[H]/[C-]=C([H])/C([H])=[O+]/[O+]([H])[H]
frag3514,0,2,[H]/[C-]=C([H])\C([H])=[O+]\[O+]([H])[H]
frag3515,0,2,[H]/[C-]=C([H])/C([H])=[O+]\[O+]([H])[H]
frag3516,0,2,[H]/[C-]=C([H])\C([H])=[O+]/[O+]([H])[H]
frag3517,0,1,[H]O/C([H])=C(\[H])C([H])=O
frag3518,0,1,[H]O/C([H])=C(/[H])C([H])=O
frag3519,0,1,[H]/[O+]=C([H])/C([H])=C(\[H])O[O-]
frag3520,0,1,[H]/[O+]=C([H])\C([H])=C(/[H])O[O-]
frag3521,0,1,[H]/[O+]=C([H])/C([H])=C(/[H])O[O-]
frag3522,0,1,[H]/[O+]=C([H])\C([H])=C(\[H])O[O-]
frag3523,0,2,[H]C[O+](O[H])O[H]
frag3524,0,2,[H]C[O+]([H])OC([H])=C([H])[H]
frag3525,0,2,[H]/[O+]=[O+]/[O+]([H])C([H])=C([H])[H]
frag3526,0,2,[H]/[O+]=[O+]\[O+]([H])C([H])=C([H])[H]
frag3527,0,2,[H]O[O+]([C-3])[O+]([H])C([H])=C([H])[H]
frag3528,0,2,[H]/[O+]=[O+]/[O+]([H])[C-]([H])C([H])([H])[C-3]
frag3529,0,2,[H]/[O+]=[O+]\[O+]([H])[C-]([H])C([H])([H])[C-3]
frag3530,0,1,[C-4]
frag3531,0,2,[H][C+]([H])[o+]1o[o+]1[H]
frag3532,0,1,[H]CC([H])([H])[o+]1o[o+]1[H]
frag3533,0,2,[H][O+]1[O+]=[O+]1
frag3534,0,1,[H]C([H])=C([H])[o+]1o[o+]1[H]
frag3535,0,2,[H][o+]1o[o+]1[C-3]
frag3536,0,2,[H]O[O+]([C-3])OC([H])([H])[C+]([H])[H]
frag3537,0,1,[H][C-]([o+]1o[o+]1[H])C([H])([H])[C-3]
frag3538,0,2,[H]O[O+]([O+]=[C-2])[C-]([H])[H]
frag3539,0,2,[H]C([H])([H])C([H])([H])[O+]([O-])[O+]=[C-2]
frag3540,0,2,[H]C([H])=[O+]/[O+]=[C-]/C([H])([H])[H]
frag3541,0,2,[H]C([H])=[O+]/[O+]=[C-]\C([H])([H])[H]
frag3542,0,2,[H][C-]([H])[O+]([O-])/[O+]=[C-]/C([H])([H])[H]
frag3543,0,2,[H][C-]([H])[O+]([O-])/[O+]=[C-]\C([H])([H])[H]
frag3544,0,2,[H]CC([H])([H])[O+]([O-])[C+]([H])[H]
frag3545,0,2,[H]O[O+]([O+]=[C-2])C([H])([H])[C-]([H])[H]
frag3546,0,1,[H]C1([H])[O+]([O+]=[C-2])C1([H])[H]
frag3547,0,1,[H]/[C-]=[O+]/[O+](O[H])[C-]([H])[H]
frag3548,0,1,[H]/[C-]=[O+]\[O+](O[H])[C-]([H])[H]
frag3549,0,2,[H]/[C-]=[O+]/[O+]([C+]([H])[H])[C-]([H])[H]
frag3550,0,2,[H]/[C-]=[O+]\[O+]([C+]([H])[H])[C-]([H])[H]
frag3551,0,1,[H][C-]([H])[O+]1[O+]=[C-]C1([H])[H]
frag3552,0,1,[H]c1o[o+]([C-]([H])[H])c1[H]
frag3553,0,2,[H]O[O+]([O+]=[C-2])[C-]([H])C([H])([H])[H]
frag3554,0,2,[H]/[C-]=[O+]/[O+](C[H])O[H]
frag3555,0,2,[H]/[C-]=[O+]\[O+](C[H])O[H]
frag3556,0,2,[H]/[C-]=[O+]/[O+]=C(\[H])C([H])([H])[H]
frag3557,0,2,[H]/[C-]=[O+]\[O+]=C(/[H])C([H])([H])[H]
frag3558,0,2,[H]/[C-]=[O+]/[O+]=C(/[H])C([H])([H])[H]
frag3559,0,2,[H]/[C-]=[O+]\[O+]=C(\[H])C([H])([H])[H]
frag3560,0,2,[H]/[C-]=[O+]/[O+]([O-])[C-]([H])C([H])([H])[H]
frag3561,0,2,[H]/[C-]=[O+]\[O+]([O-])[C-]([H])C([H])([H])[H]
frag3562,0,2,[H]/[O+]=[O+]/[O+]=C(\[H])C([H])([H])[H]
frag3563,0,2,[H]/[O+]=[O+]/[O+]=C(/[H])C([H])([H])[H]
frag3564,0,2,[H]/[O+]=[O+]\[O+]=C(/[H])C([H])([H])[H]
frag3565,0,2,[H]/[O+]=[O+]\[O+]=C(\[H])C([H])([H])[H]
frag3566,0,2,[H]O[O+]([C-3])/[O+]=C(\[H])C([H])([H])[H]
frag3567,0,2,[H]O[O+]([C-3])/[O+]=C(/[H])C([H])([H])[H]
frag3568,0,2,[H][C+]([H])[O+]([H])[O+]([O-])[C+]([H])[H]
frag3569,0,1,[H][C+]1[O+]([H])[O+]([O-])C1([H])[H]
frag3570,0,2,[H][C+]([H])C([H])([H])[O+]([H])[O+]=O
frag3571,0,1,[H][C+]1[O+]([O-])[O+]([H])C1([H])[H]
frag3572,0,2,[H][C+]([H])[O+]([O-])[O+]([H])C([H])([H])[C-3]
frag3573,0,1,[H][O+]1[O+]([O-])C([H])([H])[C@]1([H])[C-3]
frag3574,0,1,[H][O+]1[O+]([O-])C([H])([H])[C@@]1([H])[C-3]
frag3575,0,2,[H]OC([H])([H])C([H])([H])/[O+]=[O+]/[C-3]
frag3576,0,2,[H]OC([H])([H])C([H])([H])/[O+]=[O+]\[C-3]
frag3577,0,2,[H]/[C-]=[O+]/O[C-]([H])[H]
frag3578,0,2,[H]/[C-]=[O+]\O[C-]([H])[H]
frag3579,0,1,[H]C1=[O+]O[O+]([H])C1([H])[H]
frag3580,0,1,[H]OC([H])([H])/C([H])=[O+]/[O-]
frag3581,0,1,[H]OC([H])([H])/C([H])=[O+]\[O-]
frag3582,0,2,[H]O[C@@]([H])(/C([H])=[O+]/[O-])[C-]([H])[H]
frag3583,0,2,[H]O[C@]([H])(/C([H])=[O+]/[O-])[C-]([H])[H]
frag3584,0,2,[H]O[C@@]([H])(/C([H])=[O+]\[O-])[C-]([H])[H]
frag3585,0,2,[H]O[C@]([H])(/C([H])=[O+]\[O-])[C-]([H])[H]
frag3586,0,2,[H]/[C-]=[O+]/[O+]([O-])[C+]([H])[H]
frag3587,0,2,[H]/[C-]=[O+]\[O+]([O-])[C+]([H])[H]
frag3588,0,2,[H]/[C-]=[O+]/[O+]=O
frag3589,0,2,[H]/[C-]=[O+]\[O+]=O
frag3590,0,1,[H]O[O+]([O+]=[C-2])C([H])([H])[H]
frag3591,0,2,[H]OO[O+]=C=C([H])[H]
frag3592,0,2,[H]C([H])=C=[O+]OC([H])([H])[H]
frag3593,0,2,[H]C([H])([H])C([H])([H])C[O+]=O
frag3594,0,1,[H]CC([H])([H])[O+](O[H])[O+]=[C-2]
frag3595,0,1,[H]C#CO[O+](O[H])[C-]([H])[H]
frag3596,0,1,[H]OO[O+]=C=C([H])[C-]([H])[H]
frag3597,0,2,[H]C1=C=[O+]OC1([H])[H]
frag3598,0,1,[H]O[O+]([H])[O+]=[C-2]
frag3599,0,2,[H][C+]([H])C([H])([H])[O+]([H])[O+]=[C-2]
frag3600,0,2,[H]C([H])=C=[O+][O+]([H])[C-]([H])[H]
frag3601,0,1,[H]O[O+]([O+]=[C-2])C([H])=C([H])[H]
frag3602,0,2,[H]C1=[O+][O+]=[C-]C1([H])[H]
frag3603,0,2,[H][C-]1[O+]([O-])[O+]=[C-]C1([H])[H]
frag3604,0,1,[H][C+]([H])[O+]([O-])[O+]([H])[H]
frag3605,0,2,[H]C(=[C-2])C([H])([H])[O+]([O-])[O+]([H])[H]
frag3606,0,1,[H][O+]([H])[O+]=O
frag3607,0,2,[H][C+]([O+]([O-])[O+]([H])[H])C([H])([H])[C-3]
frag3608,0,1,[H][O+]([H])/[O+]=[O+]/[C-3]
frag3609,0,1,[H][O+]([H])/[O+]=[O+]\[C-3]
frag3610,0,1,[H][C+]([H])C([H])([H])/[O+]=[O+]/[C-3]
frag3611,0,1,[H][C+]([H])C([H])([H])/[O+]=[O+]\[C-3]
frag3612,0,1,[H]C([H])=C=[O+]O[C-]([H])[H]
frag3613,0,1,[H][C-]([H])C([H])([H])C[O+]=O
frag3614,0,1,[H][C+]([H])C([H])([H])[O+]([O-])[O+]=[C-2]
frag3615,0,1,[H]C([H])=C=[O+][O+]([O-])[C-]([H])[H]
frag3616,0,1,[H][C-]([H])C([H])([H])/[C-]=[O+]/[O+]=O
frag3617,0,1,[H][C-]([H])C([H])([H])/[C-]=[O+]\[O+]=O
frag3618,0,1,[H]O[O+]([O-])C([H])([H])[H]
frag3619,0,2,[H]/[C-]=C(\[H])C([H])([H])[H]
frag3620,0,2,[H]/[C-]=C(/[H])C([H])([H])[H]
frag3621,0,2,[H]O[O+](OC([H])=[C-2])C([H])([H])[H]
frag3622,0,2,[H]/[C-]=C(\[H])OOO[H]
frag3623,0,2,[H]/[C-]=C(/[H])OOO[H]
frag3624,0,2,[H]/[C-]=C([H])/[O+]=[O+]/C([H])([H])[H]
frag3625,0,2,[H]/[C-]=C([H])\[O+]=[O+]\C([H])([H])[H]
frag3626,0,2,[H]/[C-]=C([H])/[O+]=[O+]\C([H])([H])[H]
frag3627,0,2,[H]/[C-]=C([H])\[O+]=[O+]/C([H])([H])[H]
frag3628,0,2,[H]/[C-]=C(\[H])O[O+]([O-])C([H])([H])[H]
frag3629,0,2,[H]/[C-]=C(/[H])O[O+]([O-])C([H])([H])[H]
frag3630,0,2,[H]/C([O+]=O)=C(/[H])C([H])([H])[H]
frag3631,0,2,[H]/C([O+]=O)=C(\[H])C([H])([H])[H]
frag3632,0,1,[H][C+]([H])[C@]1([H])[O+]([H])[O+]1[O-]
frag3633,0,1,[H][C+]([H])[C@@]1([H])[O+]([H])[O+]1[O-]
frag3634,0,2,[H][O+]([O+]=O)C([H])([H])C([H])([H])[C-3]
frag3635,0,1,[H][O+]1[O+]([O-])[C@]1([H])C([H])([H])[C-3]
frag3636,0,1,[H][O+]1[O+]([O-])[C@@]1([H])C([H])([H])[C-3]
frag3637,0,2,[H][C+]([H])[O+]([H])O[O-]
frag3638,0,1,[H]/[C-]=[O+]/[O+]1[O+]([H])C1([H])[H]
frag3639,0,1,[H]/[C-]=[O+]\[O+]1[O+]([H])C1([H])[H]
frag3640,0,1,[H]CC([H])([H])C([H])([H])[H]
frag3641,0,1,[H]/[C-]=[O+]/[O+]([O-])C([H])([H])[H]
frag3642,0,1,[H]/[C-]=[O+]\[O+]([O-])C([H])([H])[H]
frag3643,0,2,[H]C([H])=C([H])O[O+]=O
frag3644,0,1,[H]C#CC([H])([H])[O+]([O-])O[H]
frag3645,0,1,[H]O[O+](OC([H])=[C-2])[C+]([H])[H]
frag3646,0,1,[H]OOOC([H])=C=C([H])[H]
frag3647,0,2,[H]C1=[C-]C([H])([H])[O+]=[O+]1
frag3648,0,2,[H]C1=[C-]C([H])([H])[O+]([O-])O1
frag3649,0,2,[H]/[C-]=[O+]/[O+]([H])O[H]
frag3650,0,2,[H]/[C-]=[O+]\[O+]([H])O[H]
frag3651,0,2,[H]/[C-]=[O+]/[O+]([H])C([H])([H])C[H]
frag3652,0,2,[H]/[C-]=[O+]\[O+]([H])C([H])([H])C[H]
frag3653,0,1,[H]/[C-]=C(\[H])O[O+]([H])O[H]
frag3654,0,1,[H]/[C-]=C(/[H])O[O+]([H])O[H]
frag3655,0,2,[H]/[C-]=C(\[H])O[O+]([H])[C+]([H])[H]
frag3656,0,2,[H]/[C-]=C(/[H])O[O+]([H])[C+]([H])[H]
frag3657,0,1,[H]C1=[C-]C([H])([H])[O+]([H])O1
frag3658,0,1,[H]/[C-]=C(\[H])[C+]([H])[O+]([O-])O[H]
frag3659,0,1,[H]/[C-]=C(/[H])[C+]([H])[O+]([O-])O[H]
frag3660,0,1,[H]/[C-]=[O+]/[O+](O[H])/C([H])=[C-]/[H]
frag3661,0,1,[H]/[C-]=[O+]\[O+](O[H])/C([H])=[C-]/[H]
frag3662,0,1,[H]/[C-]=C(/[H])[O+](O[H])/[O+]=[C-]/[H]
frag3663,0,1,[H]/[C-]=[O+]\[O+](O[H])/C([H])=[C-]\[H]
frag3664,0,1,[H]/[C-]=C(\[H])O[O+](C[H])O[H]
frag3665,0,1,[H]/[C-]=C(/[H])O[O+](C[H])O[H]
frag3666,0,1,[H]/[C-]=C([H])/C([H])=[O+]/OO[H]
frag3667,0,1,[H]/[C-]=C([H])/C([H])=[O+]\OO[H]
frag3668,0,1,[H]/[C-]=C([H])\C([H])=[O+]\OO[H]
frag3669,0,1,[H]/[C-]=C([H])\C([H])=[O+]/OO[H]
frag3670,0,2,[H]c1o[o+]c([H])c1[H]
frag3671,0,1,[H]/[C-]=[C-]/[H]
frag3672,0,1,[H]/[C-]=[C-]\[H]
frag3673,0,1,[H][O+]([H])O[O-]
frag3674,0,2,[H]/[C-]=[O+]/[O+]([C+]([H])[H])[O+]([H])[H]
frag3675,0,2,[H]/[C-]=[O+]\[O+]([C+]([H])[H])[O+]([H])[H]
frag3676,0,2,[H]/[C-]=[O+]/[O+]([O+]([H])[H])C([H])([H])[C-3]
frag3677,0,2,[H]/[C-]=[O+]\[O+]([O+]([H])[H])C([H])([H])[C-3]
frag3678,0,2,[H]/[C-]=[O+]/O[O+]([H])[H]
frag3679,0,2,[H]/[C-]=[O+]\O[O+]([H])[H]
frag3680,0,1,[H]/[C-]=C(\[H])O[O+]=C([H])[H]
frag3681,0,1,[H]/[C-]=C(/[H])O[O+]=C([H])[H]
frag3682,0,1,[H]C([H])=C([H])/C([H])=[O+]/[O-]
frag3683,0,1,[H]C([H])=C([H])/C([H])=[O+]\[O-]
frag3684,0,1,[H]/[C-]=[O+]/[O+]([O-])C([H])([H])C[H]
frag3685,0,1,[H]/[C-]=[O+]\[O+]([O-])C([H])([H])C[H]
frag3686,0,1,[H]/[C-]=C(\[H])O[O+]([O-])[C+]([H])[H]
frag3687,0,1,[H]/[C-]=C(/[H])O[O+]([O-])[C+]([H])[H]
frag3688,0,1,[H]C([H])=C([H])/C([H])=[O+]/O[O-]
frag3689,0,1,[H]C([H])=C([H])/C([H])=[O+]\O[O-]
frag3690,0,2,[H]CC([H])([H])[C+]([H])[O+]([H])[O-]
frag3691,0,1,[H]CC([H])([H])C[O+]([O-])O[H]
frag3692,0,1,[H]/[C-]=[O+]/[O+]([C-]=C([H])[H])O[H]
frag3693,0,1,[H]/[C-]=[O+]\[O+]([C-]=C([H])[H])O[H]
frag3694,0,1,[H]/[O+]=[O+]/[O+]=C(\[H])C([H])([H])[C-3]
frag3695,0,1,[H]/[O+]=[O+]/[O+]=C(/[H])C([H])([H])[C-3]
frag3696,0,1,[H]/[O+]=[O+]\[O+]=C(/[H])C([H])([H])[C-3]
frag3697,0,1,[H]/[O+]=[O+]\[O+]=C(\[H])C([H])([H])[C-3]
frag3698,0,2,[H]C[O+]([O-])[O+]([H])[H]
frag3699,0,1,[H]/[C-]=[O+]/OC([H])=C([H])[H]
frag3700,0,1,[H]/[C-]=[O+]\OC([H])=C([H])[H]
frag3701,0,2,[H]C([H])=C([H])/[O+]=[O+]/[O+]([H])[H]
frag3702,0,2,[H]C([H])=C([H])/[O+]=[O+]\[O+]([H])[H]
frag3703,0,2,[H]C([H])=C([H])O[O+]([C-3])[O+]([H])[H]
frag3704,0,2,[H]/C(=[O+]\O[O+]([H])[H])C([H])([H])[C-3]
frag3705,0,2,[H]/C(=[O+]/O[O+]([H])[H])C([H])([H])[C-3]
frag3706,0,1,[H]CC([H])([H])/C([H])=[O+]/[O-]
frag3707,0,1,[H]CC([H])([H])/C([H])=[O+]\[O-]
frag3708,0,1,[H]CC([H])([H])[C+]([H])[O+]([O-])[O-]
frag3709,0,1,[H]/[C-]=[O+]/[O+]([O-])C([H])=C([H])[H]
frag3710,0,1,[H]/[C-]=[O+]\[O+]([O-])C([H])=C([H])[H]
frag3711,0,1,[H]C[O+]([O-])OC([H])=C([H])[H]
frag3712,0,2,[H]C([H])=C([H])[O+]([H])[H]
frag3713,0,2,[H][C-]([O+]([H])[H])C([H])([H])C#[O+]
frag3714,0,2,[H]O[O+]([H])/[O+]=C(\[H])[C+]([H])[H]
frag3715,0,2,[H]O[O+]([H])/[O+]=C(/[H])[C+]([H])[H]
frag3716,0,2,[H]O[O+]([C-3])C([H])([H])/C([H])=[O+]/[H]
frag3717,0,2,[H]O[O+]([C-3])C([H])([H])/C([H])=[O+]\[H]
frag3718,0,2,[H]/[O+]=C(\[H])C([H])([H])[H]
frag3719,0,2,[H]/[O+]=C(/[H])C([H])([H])[H]
frag3720,0,2,[H]OC([H])([H])/C([H])=[O+]/[H]
frag3721,0,2,[H]OC([H])([H])/C([H])=[O+]\[H]
frag3722,0,2,[H]CC([H])([H])C[O+]([H])O[H]
frag3723,0,1,[H]/[O+]=C(\[H])C([H])([H])[C-3]
frag3724,0,1,[H]/[O+]=C(/[H])C([H])([H])[C-3]
frag3725,0,2,[H]CC([H])([H])/[C-]=[O+]/[O+]([H])[H]
frag3726,0,2,[H]CC([H])([H])/[C-]=[O+]\[O+]([H])[H]
frag3727,0,1,[H]/[O+]=C(\[H])C([H])([H])[C-]=O
frag3728,0,1,[H]/[O+]=C(/[H])C([H])([H])[C-]=O
frag3729,0,1,[H]/[O+]=C(\[H])C([H])([H])/[C-]=[O+]/[O-]
frag3730,0,1,[H]/[O+]=C(/[H])C([H])([H])/[C-]=[O+]/[O-]
frag3731,0,1,[H]/[O+]=C(\[H])C([H])([H])/[C-]=[O+]\[O-]
frag3732,0,1,[H]/[O+]=C(/[H])C([H])([H])/[C-]=[O+]\[O-]
frag3733,0,2,[H]/[O+]=[O+]/OC([H])([H])[C+]([H])[H]
frag3734,0,2,[H]/[O+]=[O+]\OC([H])([H])[C+]([H])[H]
frag3735,0,2,[H][C+]([H])C([H])([H])[H]
frag3736,0,2,[H][O+]([O-])[O+]=[C-2]
frag3737,0,1,[H][O+]([O-])/[O+]=[C-]/C([H])([H])[H]
frag3738,0,1,[H][O+]([O-])/[O+]=[C-]\C([H])([H])[H]
frag3739,0,2,[H][C+]([H])[O+]([C+]([H])[H])[O+]([H])[O-]
frag3740,0,1,[H][C+]1[O+]([O+]([H])[O-])C1([H])[H]
frag3741,0,1,[H]C1([H])[O+]([O+]=O)C1([H])[H]
frag3742,0,2,[H][C+]([H])[O+]([O+]([H])[O-])C([H])([H])[C-3]
frag3743,0,1,[H][O+]([O-])[O+]1C([H])([H])[C@]1([H])[C-3]
frag3744,0,1,[H][O+]([O-])[O+]1C([H])([H])[C@@]1([H])[C-3]
frag3745,0,2,[H]/[C-]=[O+]/[O+]([H])/[O+]=[C-]/[H]
frag3746,0,2,[H]/[C-]=[O+]\[O+]([H])/[O+]=[C-]/[H]
frag3747,0,2,[H]/[C-]=[O+]\[O+]([H])/[O+]=[C-]\[H]
frag3748,0,2,[H]O/[O+]=C(\[H])C([H])([H])[H]
frag3749,0,2,[H]O/[O+]=C(/[H])C([H])([H])[H]
frag3750,0,2,[H]/[C-]=[O+]/O[O+]=C([H])[H]
frag3751,0,2,[H]/[C-]=[O+]\O[O+]=C([H])[H]
frag3752,0,1,[H][O+](OC([H])([H])[H])[O+]=[C-2]
frag3753,0,2,[H]C([H])=C=[O+][O+]([H])[O-]
frag3754,0,1,[H]CC([H])([H])O[O+]([H])[O+]=[C-2]
frag3755,0,1,[H]C#CO[O+]([H])O[C-]([H])[H]
frag3756,0,1,[H]C(=C=[O+][O+]([H])[O-])[C-]([H])[H]
frag3757,0,1,[H][C+]([H])[O+]([H])[O+]([H])[O-]
frag3758,0,2,[H]C(=[C-2])C([H])([H])[O+]([H])[O+]([H])[O-]
frag3759,0,2,[H][C+]([O+]([H])[O+]([H])[O-])C([H])([H])[C-3]
frag3760,0,2,[H]O[C-]([H])[H]
frag3761,0,1,[H]/[C-]=[O+]/[O+]([H])O[C-]=C([H])[H]
frag3762,0,1,[H]/[C-]=[O+]\[O+]([H])O[C-]=C([H])[H]
