batch,fragname,confname,energy,enthalpy
batch5,frag3216,289,,
batch5,frag3383,5,-0.0163164520058,0.059608
batch5,frag3068,7,-0.125107020527,-0.029239
batch5,frag2999,14,,
batch5,frag3080,67,,
batch5,frag3298,4,-0.0748157417875,0.012694
batch5,frag3314,75,,
batch5,frag3051,1,,
batch5,frag3265,4,,
batch5,frag3073,13,,
batch5,frag3347,3,-0.0845953600845,-0.004619
batch5,frag335,2,,
batch5,frag3108,9,,
batch5,frag3270,15,,
batch5,frag3216,639,,
batch5,frag3264,378,,
batch5,frag3062,125,,
batch5,frag3293,0,0.0722536777813,0.1589
batch5,frag3178,2,-0.0479384383161,0.036628
batch5,frag3030,22,,
batch5,frag3264,719,,
batch5,frag3063,3,,
batch5,frag3216,258,,
batch5,frag3263,33,,
batch5,frag3388,1,,
batch5,frag3222,21,,
batch5,frag3266,209,,
batch5,frag3013,46,,
batch5,frag3134,17,,
batch5,frag3013,8,,
batch5,frag3264,38,,
batch5,frag3093,90,,
batch5,frag307,0,,
batch5,frag3375,1,,
batch5,frag3062,16,,
batch5,frag3104,55,,
batch5,frag3257,6,,
batch5,frag3079,11,,
batch5,frag3034,64,,
batch5,frag3081,8,,
batch5,frag3248,76,,
batch5,frag3004,26,,
batch5,frag3162,65,,
batch5,frag3264,220,,
batch5,frag3264,587,,
batch5,frag3238,6,,
batch5,frag31,0,,
batch5,frag3167,9,,
batch5,frag3298,66,-0.0649859004189,0.023258
batch5,frag3100,13,,
batch5,frag3257,37,,
batch5,frag3265,87,,
batch5,frag3216,25,,
batch5,frag3201,0,0.0200267415534,0.107465
batch5,frag3216,300,,
batch5,frag3264,641,,
batch5,frag3383,12,-0.0161067055556,0.05978
batch5,frag3056,12,,
batch5,frag3117,2,,
batch5,frag3072,156,,
batch5,frag3180,14,-0.0403971350094,0.045521
batch5,frag3072,187,,
batch5,frag3358,8,,
batch5,frag3333,57,,
batch5,frag3068,14,-0.129665823875,-0.033049
batch5,frag3296,22,,
batch5,frag3064,73,,
batch5,frag3264,690,,
batch5,frag3216,476,,
batch5,frag3264,137,,
batch5,frag3303,15,,
batch5,frag3328,3,0.0533441325861,0.129195
batch5,frag3265,56,,
batch5,frag3063,78,,
batch5,frag3233,2,0.084461808262,0.15785
batch5,frag3207,20,0.0344415443404,0.109798
batch5,frag3311,5,,
batch5,frag3264,556,,
batch5,frag3072,241,,
batch5,frag3077,55,-0.166227295441,-0.054719
batch5,frag3084,21,,
batch5,frag3125,0,,
batch5,frag3302,0,,
batch5,frag3070,214,,
batch5,frag3220,7,,
batch5,frag3064,9,,
batch5,frag3266,67,,
batch5,frag3216,552,,
batch5,frag3099,9,,
batch5,frag3295,13,,
batch5,frag3264,95,,
batch5,frag3216,133,,
batch5,frag3264,472,,
batch5,frag3266,162,,
batch5,frag3216,694,,
batch5,frag3112,27,-0.0723107362847,0.002754
batch5,frag3039,11,,
batch5,frag3265,120,,
batch5,frag3219,1,-0.00790229132257,0.071854
batch5,frag3093,132,,
batch5,frag3073,190,,
batch5,frag3062,188,,
batch5,frag3073,141,,
batch5,frag3062,159,,
batch5,frag3330,2,0.0427064688556,0.11846
batch5,frag3270,69,,
batch5,frag3104,7,,
batch5,frag3070,103,,
batch5,frag306,16,,
batch5,frag3026,0,-0.101881185597,-0.048468
batch5,frag3216,645,,
batch5,frag3264,304,,
batch5,frag3076,47,-0.171243398937,-0.059694
batch5,frag3093,225,,
batch5,frag3265,237,,
batch5,frag3268,23,0.16809025,0.252623
batch5,frag3264,44,,
batch5,frag3055,23,,
batch5,frag3104,29,,
batch5,frag3215,14,,
batch5,frag3216,583,,
batch5,frag3216,224,,
batch5,frag3103,22,-0.0811600234743,0.006482
batch5,frag3297,30,-0.062095515167,0.026647
batch5,frag3309,4,-0.0647058611005,0.018904
batch5,frag3033,13,,
batch5,frag3152,1,,
batch5,frag3162,19,,
batch5,frag3070,6,,
batch5,frag335,19,,
batch5,frag3034,18,,
batch5,frag3385,126,,
batch5,frag3273,24,,
batch5,frag3244,3,,
batch5,frag3366,4,,
batch5,frag314,5,,
batch5,frag3209,18,0.0371446831927,0.112303
batch5,frag3196,7,,
batch5,frag3049,0,,
batch5,frag3216,59,,
batch5,frag3334,20,,
batch5,frag3385,231,,
batch5,frag3252,63,0.187565378055,0.2715
batch5,frag3216,88,,
batch5,frag3187,63,,
batch5,frag3042,4,-0.207321987006,-0.129211
batch5,frag3160,3,,
batch5,frag3262,21,,
batch5,frag3349,17,-0.0860794252739,-0.00597
batch5,frag3276,1,-0.0106226679358,0.069589
batch5,frag3198,22,,
batch5,frag3086,2,,
batch5,frag3070,22,,
batch5,frag3390,0,,
batch5,frag3077,29,-0.169339865073,-0.058475
batch5,frag3216,555,,
batch5,frag3266,60,,
batch5,frag3070,213,,
batch5,frag3220,0,-0.00751117879044,0.072209
batch5,frag3302,7,0.076019302238,0.163692
batch5,frag3264,92,,
batch5,frag3136,2,,
batch5,frag3295,14,-0.0608995219891,0.027905
batch5,frag3266,165,,
batch5,frag3216,693,,
batch5,frag3073,68,,
batch5,frag3264,475,,
batch5,frag3216,134,,
batch5,frag3073,197,,
batch5,frag3039,16,,
batch5,frag3219,6,-0.00189355522134,0.079183
batch5,frag3265,127,,
batch5,frag3093,135,,
batch5,frag3112,20,-0.0717929538219,0.003001
batch5,frag3330,5,0.0427064675948,0.11846
batch5,frag3212,2,-0.00839918667491,0.050141
batch5,frag3073,146,,
batch5,frag3264,303,,
batch5,frag3216,642,,
batch5,frag3076,40,-0.165963585253,-0.054461
batch5,frag3262,9,,
batch5,frag306,11,0.11772339525,0.20413
batch5,frag3104,0,,
batch5,frag3070,104,,
batch5,frag3379,8,0.0483628784746,0.103336
batch5,frag3055,24,,
batch5,frag3268,24,0.16736436037,0.251927
batch5,frag3264,43,,
batch5,frag3093,222,,
batch5,frag3265,230,,
batch5,frag3309,3,-0.0649018883437,0.018735
batch5,frag3179,19,-0.0502837914016,0.034839
batch5,frag3103,25,-0.0811897723678,0.006698
batch5,frag3297,37,-0.0703238624493,0.017335
batch5,frag3263,48,,
batch5,frag3216,223,,
batch5,frag3091,19,,
batch5,frag3216,584,,
batch5,frag3215,13,,
batch5,frag3316,8,-0.0400334497933,0.042621
batch5,frag3070,1,,
batch5,frag3033,14,,
batch5,frag314,2,,
batch5,frag3366,3,,
batch5,frag3273,23,,
batch5,frag3385,121,,
batch5,frag3196,0,,
batch5,frag3049,7,,
batch5,frag3280,2,0.00546264613379,0.077499
batch5,frag3160,4,,
batch5,frag3042,3,-0.204903470251,-0.126486
batch5,frag3187,64,,
batch5,frag3385,236,,
batch5,frag3334,27,0.0111570103809,0.115377
batch5,frag3252,64,0.187565407231,0.2715
batch5,frag3296,59,-0.0593647004908,0.028623
batch5,frag3032,8,-0.00242425301062,0.074499
batch5,frag3349,10,-0.084595943479,-0.004619
batch5,frag3276,6,-0.00976890946306,0.071071
batch5,frag3262,26,,
batch5,frag3354,1,,
batch5,frag326,0,,
batch5,frag3070,25,,
batch5,frag3086,5,,
batch5,frag3198,25,0.115061883373,0.200274
batch5,frag3159,2,,
batch5,frag3390,7,,
batch5,frag3093,46,,
batch5,frag3385,70,,
batch5,frag3062,235,,
batch5,frag3095,0,,
batch5,frag3295,68,-0.0608995219897,0.027905
batch5,frag3383,2,-0.0161135096608,0.059807
batch5,frag2999,13,,
batch5,frag3216,529,,
batch5,frag3068,0,-0.12885764128,-0.032597
batch5,frag3080,60,,
batch5,frag3173,1,0.0309233885063,0.087953
batch5,frag3314,72,,
batch5,frag3298,3,-0.075838056419,0.011415
batch5,frag3093,149,,
batch5,frag3215,8,0.176876167328,0.246436
batch5,frag3073,14,,
batch5,frag3264,409,,
batch5,frag335,5,,
batch5,frag3216,148,,
batch5,frag3347,4,-0.0889415989904,-0.008601
batch5,frag3265,3,,
batch5,frag3266,119,,
batch5,frag3216,199,,
batch5,frag3270,12,,
batch5,frag3321,18,0.00216183393255,0.078395
batch5,frag3070,178,,
batch5,frag3030,25,,
batch5,frag3093,198,,
batch5,frag3293,7,0.0855586386068,0.171503
batch5,frag3178,5,-0.0440551834057,0.040797
batch5,frag3062,122,,
batch5,frag3134,10,,
batch5,frag3013,41,,
batch5,frag3222,26,,
batch5,frag3263,34,,
batch5,frag3063,4,,
batch5,frag3388,6,,
batch5,frag3062,11,,
batch5,frag3257,1,,
batch5,frag3104,52,,
batch5,frag3375,6,,
batch5,frag307,7,,
batch5,frag3093,97,,
batch5,frag3248,71,,
batch5,frag3034,63,,
batch5,frag3070,88,,
batch5,frag3079,16,,
batch5,frag3264,580,,
batch5,frag3238,1,,
batch5,frag3264,227,,
batch5,frag3004,21,,
batch5,frag3162,62,,
batch5,frag3216,22,,
batch5,frag3265,80,,
batch5,frag3323,0,-0.00891119720792,0.081444
batch5,frag3257,30,,
batch5,frag3298,61,-0.0643588862876,0.024234
batch5,frag3100,14,,
batch5,frag31,7,,
batch5,frag3045,9,,
batch5,frag3333,81,0.0128964888215,0.116992
batch5,frag3072,151,,
batch5,frag3056,15,,
batch5,frag3264,646,,
batch5,frag3216,307,,
batch5,frag3383,15,-0.0161067091034,0.05978
batch5,frag3264,130,,
batch5,frag3216,471,,
batch5,frag3068,13,-0.130168422877,-0.033512
batch5,frag3064,74,,
batch5,frag3264,697,,
batch5,frag3296,25,-0.0678126658175,0.01972
batch5,frag3333,50,0.0134120250414,0.117404
batch5,frag3072,180,,
batch5,frag3180,13,,
batch5,frag3287,8,0.0508699892946,0.12109
batch5,frag3303,12,0.0719689754114,0.159129
batch5,frag3265,51,,
batch5,frag3328,4,0.0533441546067,0.129195
batch5,frag3252,18,,
batch5,frag3187,18,,
batch5,frag3077,52,-0.170244564093,-0.058727
batch5,frag3207,27,0.0325732459776,0.108057
batch5,frag3264,551,,
batch5,frag3311,2,,
batch5,frag3233,5,0.0844618118508,0.157848
batch5,frag3070,59,,
batch5,frag3007,0,-0.0289350437139,0.049645
batch5,frag3125,7,,
batch5,frag3361,9,0.0919849365509,0.178715
batch5,frag3084,26,,
batch5,frag3237,9,-0.133360737179,-0.068502
batch5,frag3064,19,,
batch5,frag3296,48,,
batch5,frag3073,7,,
batch5,frag3223,25,,
batch5,frag3151,0,,
batch5,frag3365,5,,
batch5,frag317,4,0.0318071718098,0.117477
batch5,frag3063,12,,
batch5,frag3247,2,,
batch5,frag3385,227,,
batch5,frag3334,36,0.0128965507313,0.116996
batch5,frag3252,75,0.177561262654,0.260983
batch5,frag3375,24,,
batch5,frag3187,75,,
batch5,frag3167,27,,
batch5,frag3271,11,,
batch5,frag3070,34,,
batch5,frag3168,6,0.0142584410165,0.092526
batch5,frag3319,16,0.00216183774117,0.078394
batch5,frag3288,0,0.0305703982123,0.101712
batch5,frag3041,5,-0.052590634542,0.047746
batch5,frag3385,130,,
batch5,frag3113,9,,
batch5,frag3275,0,,
batch5,frag3072,17,,
batch5,frag3357,7,,
batch5,frag3008,8,,
batch5,frag3085,3,,
batch5,frag3388,14,,
batch5,frag2998,10,-0.0446371427916,0.041102
batch5,frag3067,8,-0.121139710788,-0.025829
batch5,frag3264,312,,
batch5,frag3216,653,,
batch5,frag3076,51,-0.167922984349,-0.056609
batch5,frag3223,6,,
batch5,frag3070,115,,
batch5,frag3301,1,-0.00125176690742,0.076661
batch5,frag3073,157,,
batch5,frag3085,25,,
batch5,frag3350,25,-0.0889412591648,-0.008599
batch5,frag3069,10,,
batch5,frag3297,26,-0.0576642079923,0.030523
batch5,frag2999,0,-0.0341547322163,0.05304
batch5,frag3216,595,,
batch5,frag3181,9,,
batch5,frag3181,10,-0.0467772648058,0.038722
batch5,frag3263,59,,
batch5,frag3216,232,,
batch5,frag3254,10,,
batch5,frag3265,221,,
batch5,frag3093,233,,
batch5,frag3302,11,,
batch5,frag3264,52,,
batch5,frag3333,3,,
batch5,frag3264,83,,
batch5,frag3101,17,-0.0788221595303,0.008887
batch5,frag3073,240,,
batch5,frag3216,544,,
batch5,frag3266,71,,
batch5,frag3025,1,0.0114585336962,0.068859
batch5,frag3070,202,,
batch5,frag3057,16,,
batch5,frag3107,6,,
batch5,frag3073,186,,
batch5,frag3258,9,,
batch5,frag3093,124,,
batch5,frag3265,136,,
batch5,frag3228,2,-0.0111129887245,0.058483
batch5,frag3073,79,,
batch5,frag3264,464,,
batch5,frag3216,125,,
batch5,frag3076,80,-0.169259665847,-0.058724
batch5,frag3005,22,,
batch5,frag3266,174,,
batch5,frag3216,682,,
batch5,frag3054,27,,
batch5,frag3082,9,,
batch5,frag3269,27,,
batch5,frag3265,40,,
batch5,frag3102,26,,
batch5,frag3264,686,,
batch5,frag3064,65,,
batch5,frag3296,34,-0.0650483972707,0.02157
batch5,frag3029,10,,
batch5,frag3319,0,,
batch5,frag3264,121,,
batch5,frag3216,460,,
batch5,frag3214,10,,
batch5,frag3072,191,,
batch5,frag3333,41,,
batch5,frag3006,13,,
batch5,frag3202,1,0.151423988636,0.174716
batch5,frag3070,48,,
batch5,frag3320,6,,
batch5,frag3310,25,-0.0110951061899,0.06636
batch5,frag32,1,,
batch5,frag3199,8,,
batch5,frag3077,43,-0.170244573499,-0.058726
batch5,frag3114,3,,
batch5,frag307,12,,
batch5,frag3193,24,,
batch5,frag3264,540,,
batch5,frag3264,236,,
batch5,frag3264,591,,
batch5,frag3086,14,,
batch5,frag329,8,-0.0781167901129,0.001728
batch5,frag3390,22,,
batch5,frag3162,73,,
batch5,frag3248,60,,
batch5,frag3038,15,,
batch5,frag3070,99,,
batch5,frag3034,72,,
batch5,frag3209,5,0.0351804936529,0.110459
batch5,frag3072,140,,
batch5,frag3264,657,,
batch5,frag3216,316,,
batch5,frag3230,3,0.095588450507,0.169654
batch5,frag3257,21,,
batch5,frag3004,6,,
batch5,frag3265,91,,
batch5,frag3216,33,,
batch5,frag3126,1,,
batch5,frag3240,8,,
batch5,frag3298,70,,
batch5,frag3093,189,,
batch5,frag3096,6,,
batch5,frag3199,26,0.107838285998,0.192637
batch5,frag3062,133,,
batch5,frag3380,4,0.0496229108948,0.105186
batch5,frag3216,188,,
batch5,frag3149,1,0.00716388210611,0.085275
batch5,frag3070,169,,
batch5,frag3052,0,,
batch5,frag3023,12,,
batch5,frag3170,7,,
batch5,frag3104,43,,
batch5,frag3334,9,0.012896550732,0.116996
batch5,frag3093,86,,
batch5,frag3024,19,,
batch5,frag3013,50,,
batch5,frag3263,25,,
batch5,frag3344,2,,
batch5,frag3348,13,-0.0841436245467,-0.004124
batch5,frag3266,5,,
batch5,frag3376,15,,
batch5,frag3216,538,,
batch5,frag3013,81,,
batch5,frag3093,57,,
batch5,frag3295,79,,
batch5,frag3290,1,-0.0677861249633,-0.00183
batch5,frag3385,61,,
batch5,frag3062,224,,
batch5,frag3059,4,,
batch5,frag3266,108,,
batch5,frag3264,418,,
batch5,frag3060,2,-0.01403989998,0.078533
batch5,frag3216,159,,
batch5,frag3080,71,,
batch5,frag3272,20,,
batch5,frag3254,7,,
batch5,frag3314,63,,
batch5,frag304,1,-0.108097170875,-0.025901
batch5,frag3376,0,,
batch5,frag3093,158,,
batch5,frag3269,20,,
batch5,frag3265,47,,
batch5,frag3063,69,,
batch5,frag3054,20,,
batch5,frag3333,46,,
batch5,frag3214,17,,
batch5,frag3072,196,,
batch5,frag3029,17,,
batch5,frag3216,467,,
batch5,frag3264,126,,
batch5,frag3319,7,,
batch5,frag3102,21,-0.0829142272968,0.004886
batch5,frag3296,33,,
batch5,frag3264,681,,
batch5,frag3064,62,,
batch5,frag3046,8,,
batch5,frag3310,22,-0.011095050018,0.06636
batch5,frag32,6,,
batch5,frag3320,1,,
batch5,frag3006,14,,
batch5,frag307,15,,
batch5,frag3264,547,,
batch5,frag3193,23,,
batch5,frag3036,3,-0.10188002418,-0.048468
batch5,frag3114,4,,
batch5,frag3077,44,-0.169746473934,-0.058949
batch5,frag3279,9,0.113016419547,0.196723
batch5,frag3162,74,,
batch5,frag3390,25,,
batch5,frag3264,596,,
batch5,frag3086,13,,
batch5,frag3264,231,,
batch5,frag3038,12,,
batch5,frag3209,2,0.0361628427391,0.111617
batch5,frag3034,75,,
batch5,frag3081,18,,
batch5,frag3248,67,,
batch5,frag3230,4,0.0955884218953,0.169652
batch5,frag3216,311,,
batch5,frag3264,650,,
batch5,frag3312,3,,
batch5,frag3072,147,,
batch5,frag3298,77,-0.0764390270548,0.01113
batch5,frag3216,34,,
batch5,frag3265,96,,
batch5,frag3257,26,,
batch5,frag3004,1,,
batch5,frag3062,134,,
batch5,frag3199,21,,
batch5,frag3096,1,,
batch5,frag3149,6,0.00760300749513,0.086003
batch5,frag3216,628,,
batch5,frag3264,369,,
batch5,frag3380,3,0.0496229228361,0.105186
batch5,frag3216,9,,
batch5,frag3093,81,,
batch5,frag30,19,,
batch5,frag3264,29,,
batch5,frag3104,44,,
batch5,frag3170,0,0.14642857854,0.228484
batch5,frag3052,7,0.000375032732734,0.110536
batch5,frag3023,15,,
batch5,frag3348,14,-0.0845959340165,-0.004618
batch5,frag3266,2,,
batch5,frag3266,218,,
batch5,frag3264,708,,
batch5,frag3216,249,,
batch5,frag3263,22,,
batch5,frag299,8,,
batch5,frag3013,57,,
batch5,frag3029,8,,
batch5,frag3376,12,,
batch5,frag3216,298,,
batch5,frag3062,223,,
batch5,frag3385,66,,
batch5,frag3059,3,,
batch5,frag3290,6,-0.0677861629973,-0.001833
batch5,frag3093,50,,
batch5,frag3376,7,,
batch5,frag304,6,-0.108099310353,-0.02588
batch5,frag3272,27,,
batch5,frag3254,0,,
batch5,frag3080,76,,
batch5,frag3314,64,,
batch5,frag3223,22,,
batch5,frag3151,7,,
batch5,frag3073,0,,
batch5,frag3315,9,-0.0371565311103,0.045286
batch5,frag3187,72,,
batch5,frag3375,23,,
batch5,frag3334,31,0.0128999533858,0.117014
batch5,frag3385,220,,
batch5,frag3216,99,,
batch5,frag3252,72,,
batch5,frag3063,15,,
batch5,frag3247,5,,
batch5,frag317,3,,
batch5,frag3365,2,,
batch5,frag3271,16,,
batch5,frag3167,20,,
batch5,frag3195,1,0.0625307988313,0.146212
batch5,frag3077,38,-0.169941970209,-0.059194
batch5,frag3283,3,3.17421486784e-06,0.071781
batch5,frag3168,1,0.0142584463517,0.092526
batch5,frag3070,33,,
batch5,frag3385,137,,
batch5,frag3041,2,-0.0525906265256,0.047744
batch5,frag3319,11,,
batch5,frag3288,7,0.0458092617963,0.116197
batch5,frag3072,10,,
batch5,frag3357,0,,
batch5,frag325,1,,
batch5,frag3085,4,,
batch5,frag3388,13,,
batch5,frag3216,48,,
batch5,frag3267,18,0.162663007205,0.247678
batch5,frag2998,17,-0.0464324394279,0.038479
batch5,frag3223,1,,
batch5,frag3270,78,,
batch5,frag3070,112,,
batch5,frag3216,654,,
batch5,frag3264,315,,
batch5,frag3076,56,-0.169746575238,-0.058953
batch5,frag3145,8,,
batch5,frag3350,22,-0.0860798825021,-0.005974
batch5,frag3062,148,,
batch5,frag3073,150,,
batch5,frag3085,22,,
batch5,frag3216,235,,
batch5,frag3254,17,,
batch5,frag2999,7,-0.0461755131751,0.03942
batch5,frag3216,592,,
batch5,frag3181,17,,
batch5,frag3069,17,,
batch5,frag3297,21,-0.0758380434764,0.011413
batch5,frag3302,16,0.0760193108142,0.163692
batch5,frag3338,0,,
batch5,frag3264,55,,
batch5,frag3265,226,,
batch5,frag3093,234,,
batch5,frag3104,38,,
batch5,frag3101,10,-0.0786310873902,0.009744
batch5,frag3264,84,,
batch5,frag3211,3,-0.00620187231581,0.052258
batch5,frag3333,4,,
batch5,frag3057,11,,
batch5,frag3070,205,,
batch5,frag3107,1,,
batch5,frag3266,76,,
batch5,frag3216,543,,
batch5,frag3093,123,,
batch5,frag3265,131,,
batch5,frag3062,199,,
batch5,frag3314,18,,
batch5,frag3073,181,,
batch5,frag3266,173,,
batch5,frag3005,25,,
batch5,frag3216,685,,
batch5,frag3387,9,-0.0495594329877,0.031848
batch5,frag3216,122,,
batch5,frag3264,463,,
batch5,frag3228,5,-0.0111129583187,0.058483
batch5,frag3197,19,,
batch5,frag3216,469,,
batch5,frag3319,9,,
batch5,frag3264,128,,
batch5,frag3178,13,,
batch5,frag3029,19,,
batch5,frag3053,25,,
batch5,frag3333,48,0.0128966614197,0.116994
batch5,frag3090,13,,
batch5,frag3072,198,,
batch5,frag3214,19,,
batch5,frag3082,0,,
batch5,frag3105,24,,
batch5,frag3063,67,,
batch5,frag3265,49,,
batch5,frag3334,43,,
batch5,frag3350,4,-0.0860798825021,-0.005974
batch5,frag322,5,-0.0644299030024,0.024147
batch5,frag3272,3,,
batch5,frag3199,1,,
batch5,frag3264,549,,
batch5,frag3070,41,,
batch5,frag3385,194,,
batch5,frag3046,6,,
batch5,frag3164,1,,
batch5,frag32,8,,
batch5,frag3248,69,,
batch5,frag3081,16,,
batch5,frag3070,90,,
batch5,frag3042,20,-0.20490349756,-0.126487
batch5,frag3385,145,,
batch5,frag3264,598,,
batch5,frag3279,7,,
batch5,frag329,1,-0.0802994957374,-0.000515
batch5,frag3072,62,,
batch5,frag3265,98,,
batch5,frag3306,22,-0.0256803249638,0.052073
batch5,frag3257,28,,
batch5,frag3240,1,0.132296815781,0.204837
batch5,frag3298,79,-0.0624009218932,0.024922
batch5,frag3156,3,,
batch5,frag3072,149,,
batch5,frag3149,8,0.0110141678744,0.088715
batch5,frag3216,181,,
batch5,frag3076,24,-0.166636974578,-0.055437
batch5,frag3216,626,,
batch5,frag3264,367,,
batch5,frag3070,160,,
batch5,frag3139,3,,
batch5,frag3265,192,,
batch5,frag3093,180,,
batch5,frag3073,122,,
batch5,frag3297,53,-0.0576641778291,0.030524
batch5,frag3100,5,-0.0806188518344,0.008037
batch5,frag3069,65,,
batch5,frag3022,2,,
batch5,frag3013,59,,
batch5,frag3024,10,,
batch5,frag3266,216,,
batch5,frag3332,26,-0.133360747708,-0.068503
batch5,frag3264,706,,
batch5,frag3216,247,,
batch5,frag3059,27,,
batch5,frag3052,9,,
batch5,frag3216,7,,
batch5,frag3334,0,0.0111570103813,0.115377
batch5,frag3264,27,,
batch5,frag30,17,,
batch5,frag3385,68,,
batch5,frag3067,21,-0.123000069625,-0.027235
batch5,frag3295,70,-0.0674393804145,0.019661
batch5,frag3073,235,,
batch5,frag3290,8,-0.0677856498339,-0.001828
batch5,frag3216,531,,
batch5,frag3216,296,,
batch5,frag3029,6,,
batch5,frag304,8,-0.10809931055,-0.025879
batch5,frag3376,9,,
batch5,frag3208,15,,
batch5,frag3080,78,,
batch5,frag3010,0,-0.0977170590282,-0.021029
batch5,frag3093,151,,
batch5,frag3265,143,,
batch5,frag3306,2,-0.0296516764931,0.048224
batch5,frag3224,5,0.0432401608814,0.11734
batch5,frag3216,150,,
batch5,frag3264,411,,
batch5,frag3266,101,,
batch5,frag3224,27,0.043388443986,0.117504
batch5,frag3003,5,,
batch5,frag3265,35,,
batch5,frag3216,97,,
batch5,frag3296,41,-0.0609517154918,0.027719
batch5,frag3064,10,,
batch5,frag3237,0,-0.133360737179,-0.068502
batch5,frag3216,415,,
batch5,frag3264,154,,
batch5,frag3315,7,-0.0376290712062,0.044806
batch5,frag3151,9,,
batch5,frag3333,34,0.011156931096,0.115376
batch5,frag3160,25,,
batch5,frag3072,222,,
batch5,frag3077,36,-0.170197832675,-0.058608
batch5,frag3320,12,,
batch5,frag3264,292,,
batch5,frag3271,18,,
batch5,frag3264,535,,
batch5,frag3264,243,,
batch5,frag3216,702,,
batch5,frag3113,0,,
batch5,frag3008,22,,
batch5,frag3248,15,,
batch5,frag3288,9,0.0305703982123,0.101712
batch5,frag3385,139,,
batch5,frag3327,5,0.0538414876091,0.130095
batch5,frag3079,72,,
batch5,frag3205,2,0.0694924372319,0.133147
batch5,frag3267,16,0.16266291928,0.247673
batch5,frag2998,19,,
batch5,frag3099,20,,
batch5,frag3072,135,,
batch5,frag3216,363,,
batch5,frag3264,622,,
batch5,frag3264,185,,
batch5,frag3257,54,,
batch5,frag3008,1,,
batch5,frag3216,46,,
batch5,frag3062,146,,
batch5,frag3371,3,,
batch5,frag303,2,-0.105752835397,-0.023678
batch5,frag3253,4,,
batch5,frag3076,58,-0.170671349613,-0.059189
batch5,frag3067,1,-0.12416559209,-0.028514
batch5,frag3145,6,,
batch5,frag3082,27,,
batch5,frag3270,76,,
batch5,frag3104,36,,
batch5,frag3297,2,-0.0743171069593,0.013263
batch5,frag3062,75,,
batch5,frag3302,18,0.074232478614,0.161976
batch5,frag3265,228,,
batch5,frag3013,25,,
batch5,frag3134,74,,
batch5,frag3069,19,,
batch5,frag3254,19,,
batch5,frag3348,5,-0.0845959340164,-0.004618
batch5,frag3263,50,,
batch5,frag3181,19,-0.0441632484052,0.040673
batch5,frag3181,0,,
batch5,frag2999,9,-0.0465850675669,0.038789
batch5,frag3263,81,,
batch5,frag3210,23,0.0274361640753,0.102309
batch5,frag3266,78,,
batch5,frag331,0,-0.0643335254906,0.006717
batch5,frag3343,1,,
batch5,frag3106,15,,
batch5,frag3093,22,,
batch5,frag3177,4,-0.0436132645282,0.020157
batch5,frag3055,3,,
batch5,frag3385,14,,
batch5,frag3197,17,,
batch5,frag3387,7,-0.0496200482655,0.031796
batch5,frag3073,70,,
batch5,frag3314,16,,
batch5,frag3062,197,,
batch5,frag3258,0,,
batch5,frag3091,5,,
batch5,frag3216,90,,
